,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
906844,0.883815,0.9439,0.189209,0.170151,0.139748,0.069203,0.8723,0.977862,0.98311,0.665033,0.802229,0.892579,0.969252,0.904755,0.970385,0.601399,0.899151,0.745405,0.634628,0.863929,0.718278,0.958672,0.707051,0.253031,0.871624,0.760657,0.699951,0.845624,0.87342,0.915533,0.743617,0.629601,0.220439,0.204139,0.800011,0.9467,0.984454,0.957622,0.992586,0.429137,0.30702,0.941045,0.983722,0.263527,0.514995,0.989423,0.747726,0.619461,0.990874,0.991916,0.882828,0.775292,0.927054,0.373003,0.893812,0.800016,0.904645,0.014736,0.632484,0.894519,0.724648,0.923306,0.976782,0.594732,0.989151,0.734644,0.975834,0.764383,0.912158,0.991283,0.963368,0.772539,0.914342,0.969945,0.890104,0.88279,0.285213,0.960973,0.916975,0.992555,0.261325,0.976583,0.992611,0.398509,0.414931,0.270596,0.792851,0.519423,0.989985,0.979272,0.992275,0.945451,0.782423,0.87802,0.87873,0.966831,0.962562,0.88149,0.89185,0.962169,0.918613,0.476055,0.968275,0.648466,0.469236,0.62521,0.725639,0.788732,0.964282,0.854806,0.863259,0.612235,0.923941,0.881174,0.984794,0.981431,0.206788,0.87758,0.914286,NA,0.99249,0.990898,0.983188,0.876473,0.950281,0.177503,0.809643,0.869044,0.931993,0.641595,0.937277,0.911989,0.977675,0.967302,0.786141,0.534396,0.901775,0.186771,0.243635,0.727984,0.984021,0.992611,0.975338,0.991997,0.949539,0.744469,0.992545,0.570463,0.716478,0.992599,0.989666,0.98098,0.847141,0.987256,0.985633,0.437381,0.804209,0.982024,0.961883,0.986951,0.981516,0.879768,0.991815,0.929098,0.983416,0.964071,0.992611,0.694317,0.964102,0.802099,0.242164,0.621934,0.243666,0.986659,0.942298,0.991212,0.922364,0.873687,0.622586,0.936188,0.965034,0.981507,0.987532,0.956153,0.991936,0.895518,0.229402,0.846725,0.019378,0.979658,0.978718,0.988869,0.992092,0.88301,0.989356,0.02408,0.025387,0.98365,0.770436,0.567753,0.985569
1240212,0.885489,0.935235,0.512833,0.345832,0.208525,0.038755,0.583019,0.987705,0.956552,0.890689,0.917862,0.85512,0.972607,0.988105,0.906558,0.557359,0.879244,0.864556,0.608274,0.744899,0.435659,0.977658,0.774463,0.424274,0.875254,0.768546,0.530858,0.983529,0.983299,0.762225,0.887746,0.823719,0.214786,0.589403,0.515927,0.773922,0.854395,0.965114,0.988124,0.829463,0.570541,0.987538,0.94455,0.517504,0.610452,0.984483,0.918246,0.540551,0.988104,0.987585,0.811985,0.76895,0.95215,0.784804,0.96969,0.950411,0.858737,0.970855,0.915585,0.93415,0.879308,0.959102,0.965238,0.548362,0.982119,0.692074,0.977886,0.926128,0.986724,0.984038,0.985304,0.844707,0.953007,0.985411,0.973303,0.963096,0.981528,0.988,0.957013,0.987781,0.023142,0.843541,0.926535,0.754142,0.710541,0.56797,0.888432,0.77984,0.979952,0.984618,0.982657,0.939788,0.843026,0.988089,0.933584,0.979018,0.988124,0.935148,0.969775,0.984742,0.883311,0.967985,0.985326,0.838654,0.934789,0.92146,0.709641,0.88135,0.948207,0.890197,0.88967,0.66463,0.966591,0.927142,0.976565,0.959224,0.838085,0.963007,0.939213,0.759099,0.977515,0.985876,0.98641,0.977357,0.98809,0.699411,0.890726,0.48798,0.643219,0.495179,0.57872,0.923417,0.971843,0.967907,0.975255,0.656086,NA,0.77904,NA,0.777383,0.862216,0.98812,0.943517,0.988124,0.953535,0.69475,0.966923,0.683133,0.753536,0.988081,0.956767,0.959235,0.467425,0.94554,0.988124,0.969571,0.884644,0.97401,NA,0.964638,0.982573,0.988121,0.988124,NA,0.984049,0.816212,0.988124,0.715087,0.771761,0.791671,0.762199,0.988124,0.80854,NA,NA,0.95446,0.984061,0.912274,0.310999,NA,0.968949,0.983481,0.985538,0.850617,0.986883,0.638939,0.656871,0.641505,0.171581,0.701058,0.986811,0.986832,0.986883,0.535703,0.937502,NA,0.93412,0.89013,0.254017,0.437227,0.976961
1298151,0.975566,0.925074,0.629039,0.747337,0.493555,0.425054,0.599576,0.981262,0.982629,0.957406,0.877014,0.870066,0.917687,0.971865,0.730292,0.677215,0.923596,0.8439,0.557001,0.336998,0.492823,0.984562,0.687549,0.597445,0.769338,0.665401,0.567933,0.97276,0.851128,0.765669,0.985238,0.799674,0.165619,0.231417,0.927492,0.985066,0.775293,0.976453,0.985245,0.668856,0.974583,0.982066,0.668464,0.275477,0.655109,0.942216,0.886402,0.70586,0.969539,0.977924,0.827143,0.958282,0.965763,0.731835,0.943308,0.937769,0.469614,0.812204,0.97855,0.985455,0.890458,0.982867,0.951288,0.835661,0.848214,0.700856,0.94654,0.78552,0.959773,0.985261,0.857163,0.542027,0.964041,0.985261,0.975807,0.984908,0.767856,0.907951,0.841017,0.985247,0.034008,0.799843,0.963247,0.294259,0.113857,0.094828,0.619322,0.249376,0.982192,0.973065,0.981369,0.388349,0.382121,0.911769,0.769596,0.8919,0.967815,0.797814,0.854085,0.769516,0.879428,0.841614,0.977935,0.254811,0.632377,0.758581,0.188432,0.814976,0.93169,0.781262,0.652701,0.813272,0.985261,0.79116,0.985261,0.946459,0.789769,0.954805,0.915539,0.560753,0.985261,0.966584,0.985234,0.966266,0.985261,0.204896,0.971941,0.629034,0.96746,0.891177,0.802536,0.981737,0.94649,0.761548,0.964801,0.527854,0.981489,0.506012,0.406233,0.749483,0.965066,0.951875,0.811101,0.954516,0.963006,0.755079,0.961223,0.789046,0.85744,0.95453,0.983573,0.90884,0.597781,0.482791,0.985069,0.983432,0.916681,0.899479,0.962632,0.957498,0.984511,0.919928,0.979644,0.934489,0.933706,0.65132,0.985176,0.707571,0.568031,0.742611,0.624008,0.981045,0.531189,0.972832,0.923034,0.626483,0.937603,0.879698,0.381208,0.956595,0.978448,0.983432,0.961099,0.751941,0.973018,0.704244,0.670396,0.838439,0.983424,0.863776,0.982642,0.983405,0.982475,0.839767,0.970995,0.180022,0.977281,0.983432,0.804232,0.79238,0.983328
906817,0.984892,0.979882,0.440901,0.768579,0.464044,0.334797,0.756483,0.975453,0.982637,0.97203,0.87512,0.877736,0.975254,0.898334,0.882454,0.56083,0.909342,0.647139,0.752207,0.664894,0.502356,0.929346,0.702125,0.42263,0.919131,0.818281,0.731368,0.895035,0.881356,0.98347,0.886353,0.973929,0.376062,0.192866,0.677286,0.905144,0.974357,0.969277,0.975697,0.576072,0.986253,0.972414,0.979778,0.364787,0.687322,0.979724,0.904341,0.601517,0.974971,0.983975,0.891077,0.914844,0.983212,0.725165,0.985702,0.978313,0.923242,0.887829,0.918896,0.979521,0.796393,0.986499,0.956657,0.637708,0.978293,0.885487,0.985584,0.878066,0.986391,0.976955,0.985927,0.789954,0.984225,0.986439,0.985933,0.984062,0.98532,0.985259,0.984074,0.985227,0.985788,0.981277,0.985693,0.981429,0.95721,0.986463,0.985687,0.982879,0.980121,0.982294,0.922837,0.938567,0.872259,0.982058,0.922146,0.983314,0.985652,0.984306,0.921854,0.986287,0.98566,0.986256,0.986491,0.883765,0.986179,0.905143,0.754754,0.985532,0.984924,0.981397,0.907313,0.982469,0.98129,0.983413,0.975027,0.906069,0.981224,0.947519,0.933478,0.785687,0.984368,0.985789,0.986228,0.986096,0.98206,0.858792,0.754278,0.831818,0.942932,0.923747,0.837735,0.974639,0.971969,0.966456,0.974904,0.795582,0.985249,0.905399,0.875553,0.952649,0.959277,0.979658,0.969702,0.963183,0.979008,0.917542,0.982182,0.950298,0.805798,0.985883,0.982276,0.961573,0.942607,0.958514,0.980687,0.984908,0.952402,0.97432,0.986393,0.984539,0.982091,0.946087,0.986292,0.92415,0.944094,0.967038,0.8798,0.908497,0.967165,0.969384,0.912875,0.983492,0.842172,0.972877,0.968102,0.939063,0.969831,0.957334,0.742109,0.924857,0.971515,0.983482,0.984832,0.932305,0.97417,0.899954,0.794858,0.850879,0.915406,0.948755,0.984908,0.984908,0.984824,0.914537,0.984908,0.869733,0.97955,0.984908,0.921415,0.887562,0.97417
753541,0.864415,0.825251,0.456197,0.426808,0.170709,0.420667,0.546202,0.982692,0.985489,0.8812,0.837664,0.889468,0.944315,0.973938,0.732692,0.617425,0.779751,0.743898,0.519655,0.706338,0.511216,0.972892,0.704467,0.543195,0.79686,0.805071,0.603529,0.983886,0.981354,0.764446,0.891813,0.70377,0.499068,0.397525,0.785357,0.980709,0.954769,0.971465,0.984777,0.551336,0.887104,0.965316,0.960416,0.561199,0.477385,0.986267,0.881153,0.69534,0.964426,0.984045,0.910164,0.677383,0.986122,0.775681,0.908801,0.927421,0.66804,0.832708,0.869457,NA,0.96725,0.946658,0.972941,0.634651,0.963758,0.871158,0.959338,0.859565,0.986352,0.986322,0.960299,0.702565,0.86865,0.985511,0.948057,0.968851,0.970784,0.973335,0.985808,0.986071,0.085203,0.974902,0.972299,0.699884,0.553968,0.553292,0.964739,0.648948,0.985782,0.946352,0.984622,0.713413,0.427174,0.978559,0.890773,0.965103,0.98022,0.947599,0.948837,0.921942,0.916239,0.974147,0.980158,0.320347,0.916706,0.92266,0.463434,0.668256,0.960618,0.820887,0.895414,0.65251,0.978818,0.944276,0.984281,0.935025,0.487275,0.938807,0.81856,0.673282,0.982003,0.975559,0.977929,0.908466,0.979265,0.590504,0.767919,0.357545,0.8302,0.610794,0.453685,0.950174,0.722159,0.736011,0.864654,0.591366,0.92182,0.573642,0.556945,0.40166,0.95104,0.973251,0.610247,0.918157,0.885994,0.634765,0.86482,0.651993,0.88399,0.95016,0.942884,0.869033,0.356564,0.568519,0.954925,0.911838,0.84055,0.917854,0.974504,0.917015,0.927209,0.93027,0.918676,0.895235,0.814579,0.691804,0.662457,0.512635,0.455573,0.606739,0.608267,0.975546,0.605175,0.943664,0.950767,NA,0.95865,0.851045,0.667779,0.802307,0.95523,0.939873,0.984776,0.877536,0.911156,NA,0.760938,0.786113,0.399905,0.559737,0.984776,0.984776,0.977055,0.396261,0.921534,0.430628,NA,0.939557,0.334953,0.436119,NA
1290730,0.889112,0.827477,0.585571,0.66926,0.300236,0.248965,0.740211,0.979498,0.979167,0.984188,0.864404,0.934598,0.937287,0.983833,0.653198,0.692724,0.946638,0.747502,0.635808,0.937688,0.273464,0.983752,0.757141,0.611998,0.819599,0.790148,0.852945,0.955153,0.876199,0.980906,0.919176,0.924069,0.783474,0.605833,0.914581,0.984304,0.980339,0.95545,0.982012,0.979813,0.972994,0.984236,0.984742,0.5004,0.72882,0.983163,0.933906,0.724561,0.972688,0.984661,0.945673,0.958778,0.979691,0.876473,0.975054,0.978385,0.737911,0.744925,0.891019,0.985771,0.820475,0.9832,NA,0.904159,0.971681,0.885034,0.964843,0.889109,0.984453,0.973041,0.968312,0.805819,0.952742,0.984963,0.884628,0.970349,0.965034,0.968911,0.98241,0.976742,0.097928,0.934152,0.984943,0.606436,0.519628,0.528333,0.978424,0.578585,0.970751,0.962196,0.9793,0.824365,0.59208,0.94389,0.865612,0.979869,0.981635,0.853288,0.923839,0.974778,0.974571,0.956216,0.980927,0.563795,0.980477,0.940748,0.983055,0.684077,0.982923,0.947414,0.935463,0.719233,0.97443,0.884871,0.984481,0.900284,0.511014,0.984963,0.971119,0.805443,0.984963,0.983072,0.977836,0.978326,0.981442,0.489218,0.88176,0.43008,0.847072,0.769786,0.542466,0.970398,0.930162,0.897688,0.900453,0.697958,0.983506,0.74744,0.768994,0.404273,0.912147,0.981351,0.89033,0.98103,0.935231,0.675045,0.984017,0.792471,0.373654,0.977085,0.973285,0.943565,0.331021,0.819065,0.968007,0.93812,0.780348,0.943205,0.969776,0.954054,0.961021,0.919855,0.981751,0.8121,0.947252,0.73593,0.625154,0.511494,0.640052,0.742149,0.803538,0.984641,0.731919,0.963278,0.966291,0.913249,0.94442,0.828363,0.487583,0.897789,0.946303,0.912665,0.9531,0.781345,0.975696,0.741027,0.522813,0.585542,0.224099,0.735658,0.929701,0.981533,0.973273,0.487695,0.915162,0.409084,0.903287,0.957182,0.214381,0.479889,0.963084
905977,0.811873,0.861434,0.743286,0.902787,0.629375,0.555696,0.759026,0.973063,0.932581,0.974225,0.842567,0.949045,0.97663,0.975497,0.910771,0.686853,0.929495,0.832553,0.806451,0.77896,0.693544,0.944167,0.8577,0.640384,0.913717,0.869688,0.607128,0.978952,0.950918,0.958658,0.982476,0.885475,0.655367,0.422074,0.924412,0.970647,0.966601,0.971531,0.955892,0.697421,0.724285,0.967454,0.93022,0.4623,0.792858,0.971912,0.86439,0.841168,0.841969,0.978134,0.95602,0.946827,0.961218,0.878451,0.971422,0.95548,0.809356,0.468469,0.922903,0.949939,0.811346,0.980105,0.94084,0.734349,0.941408,0.59932,0.915699,0.684587,0.945921,0.972508,0.970198,0.788486,0.896751,0.982331,0.767416,0.702702,0.765561,0.96876,0.934859,0.95085,0.035778,0.793113,0.975415,0.508371,0.516731,0.447208,0.881936,0.507537,0.981626,0.903355,0.979139,0.964142,0.795683,0.959428,0.738023,0.978132,0.849002,0.704147,0.900076,0.85798,0.868718,0.804765,0.98247,0.477845,0.932256,0.839498,0.671904,0.816248,0.656328,0.893915,0.913421,0.738053,0.959748,0.835299,0.973412,0.973821,0.835008,0.970125,0.920956,0.765876,0.97976,0.979245,0.978752,0.470664,0.976557,0.213331,0.96456,0.796752,0.94117,0.84228,0.855537,0.982423,0.947334,0.9824,0.96882,0.813272,0.977165,0.3598,0.574844,0.903431,0.92605,0.980586,0.976371,0.981628,0.980246,0.930879,0.950552,0.770883,0.795983,0.979014,0.968253,0.973141,0.576798,0.944106,0.982476,0.63107,0.9426,NA,0.979336,0.956598,0.967013,0.878461,0.982349,0.962852,0.979367,0.919755,0.91961,0.856759,0.891511,0.889238,0.514844,0.676019,0.398146,0.910734,0.842282,0.977345,0.842596,0.807181,0.599631,0.971825,0.891791,0.87094,0.969792,0.879233,0.977984,0.833992,0.250001,0.730212,0.843694,0.96474,0.968,0.978927,0.980042,0.825003,0.918586,0.113417,0.144407,0.945044,0.841912,0.851921,0.978321
909255,NA,NA,0.211454,0.149858,0.143308,0.116073,0.456675,0.992606,0.991212,0.920288,0.565526,0.798977,0.93403,0.992357,0.859676,0.409726,0.859215,0.605617,0.678827,0.370922,0.370099,0.945354,0.646233,0.271105,0.740824,0.594923,0.563794,0.988222,0.757116,0.704314,0.648928,0.451218,0.106607,0.128231,0.703666,0.99279,0.944648,0.989567,0.987412,0.548943,0.575344,0.99277,0.986389,0.290958,0.329299,0.990914,0.708996,0.52455,0.992731,0.99279,0.63537,0.495938,0.982282,0.260252,0.80514,0.538359,0.405065,0.599558,0.478649,0.745858,0.810593,0.910055,0.974641,0.313818,0.908158,0.691072,0.871933,0.671241,0.925649,0.99037,0.989618,0.559947,0.766574,0.906498,0.846931,0.837925,0.98997,0.960674,0.70025,0.977091,0.01107,0.768755,0.99279,0.115216,0.254429,0.043992,0.771438,0.130311,0.992789,0.897981,0.986784,0.638198,0.27637,0.992791,0.785473,0.930245,0.911257,0.844993,0.896882,0.97313,0.704484,0.882269,0.830604,0.067961,0.344292,0.148223,0.192215,0.610783,0.973805,0.370085,0.572724,0.417503,0.919605,0.858041,0.986017,0.798403,0.238767,0.84766,0.872039,0.3099,0.932453,0.929489,0.899733,0.373057,0.885265,0.231445,0.937603,0.504798,0.6955,0.718314,0.480354,0.991253,0.953313,0.990135,0.929272,0.485643,0.992777,0.988539,0.8905,NA,0.923699,0.992257,0.951452,0.990998,0.922561,0.874236,0.99279,0.538068,0.917046,0.99279,0.992791,0.966698,0.529876,0.991819,0.991919,0.881253,0.747634,0.971927,0.978879,0.97668,0.992792,0.756259,0.992559,0.931286,0.992101,0.914517,0.867128,0.67178,0.89244,0.806109,0.991434,0.990509,0.985589,0.973578,0.952717,NA,0.980908,0.778459,0.358436,0.809853,0.862752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219587,NA
1240131,0.957165,0.911484,0.703694,0.641508,0.781788,0.546102,0.698144,0.980312,0.974278,0.982433,0.867299,0.937581,0.909225,0.910905,0.906862,0.629798,0.972247,0.693129,0.785815,0.830832,0.195315,0.933474,0.859284,0.549398,0.938186,0.818368,0.60743,0.957552,0.903935,0.926349,0.910769,0.920718,0.381773,0.537223,0.959209,0.974714,0.923347,0.974418,0.980772,0.696774,0.961859,0.98168,0.808982,0.501635,0.867091,0.973766,0.907959,0.738992,0.971511,0.977641,0.856716,0.978707,0.965654,0.874517,0.961417,0.926153,0.916864,0.958997,0.944023,0.925002,0.927632,0.942152,NA,0.891037,0.97204,0.743268,0.922024,0.808017,0.982389,0.979533,0.970667,0.804148,0.958294,0.928258,0.849784,0.863289,0.973589,0.975867,0.916141,0.980883,0.574915,0.933499,0.942641,0.808934,0.785818,0.697133,0.924636,0.713885,0.978817,0.883185,0.977572,0.978633,0.900614,0.960099,0.8559,0.959277,0.961211,0.91786,0.914347,0.982443,0.973457,0.884749,0.982443,0.469665,0.950978,0.951965,0.972081,0.84139,0.939365,0.870661,0.94954,0.699021,0.874909,0.897306,0.97576,0.982443,0.784455,0.976318,0.938463,0.786393,0.982443,0.982443,0.982443,0.982443,0.950698,0.530933,NA,NA,NA,NA,NA,NA,NA,NA,0.953007,NA,NA,0.728434,NA,NA,0.98001,NA,NA,NA,NA,NA,NA,NA,0.865559,NA,0.952204,0.939249,NA,0.884735,NA,0.952854,0.883232,0.96264,0.97438,0.981147,0.975489,0.816979,0.759584,0.900828,0.976621,0.952029,0.612417,0.284985,0.792828,0.634976,0.770069,0.981491,0.762401,0.971554,0.918321,0.941798,0.946727,0.909633,0.469553,0.926735,0.966622,0.98001,0.98001,0.90603,0.979958,0.772899,0.823194,0.804541,0.933894,0.924914,0.978903,0.972191,0.979742,0.892408,0.952551,0.883059,0.9047,0.98001,0.546293,0.686448,0.98001
1240141,0.972823,0.98409,0.761946,0.929144,0.983493,0.672102,0.963216,0.892736,0.98409,0.985578,0.938042,0.947036,0.931951,0.98556,0.961081,0.835811,0.985074,0.974727,0.963817,NA,NA,0.948507,0.841142,0.898009,0.9071,0.925894,0.432561,NA,0.983966,0.984987,0.984164,0.971462,NA,0.735998,0.983194,0.983188,0.985635,0.970476,0.985704,NA,0.789293,NA,0.917744,0.774747,0.944235,0.90894,0.944343,0.946568,0.967008,0.985501,0.985137,0.975509,0.976254,0.937476,0.978616,0.974441,0.834138,0.985774,0.980718,0.987067,0.903157,0.973445,NA,0.901692,0.972914,0.891333,0.984926,0.899331,0.979031,0.973197,0.945177,0.919812,0.984054,0.985538,0.983735,0.980499,0.981963,0.905595,0.985435,0.984888,0.849984,0.985157,0.985808,0.974097,0.932719,0.955066,0.972051,0.971587,0.974055,0.958944,0.982267,0.817592,0.916229,0.949327,0.98092,0.967237,0.98536,0.97543,0.976456,0.962534,0.98581,0.96069,0.983817,0.902011,0.976696,0.953592,0.804617,0.927882,0.97526,0.976738,0.839403,0.98273,0.985645,0.806176,0.980649,0.983999,0.971217,0.985782,0.970926,0.895111,0.985291,0.985802,0.98581,0.982647,0.985627,0.992289,0.899842,0.84808,0.864145,0.858629,0.894334,0.862223,0.984889,0.970257,0.979016,0.86676,0.98581,0.902732,0.934565,0.870421,0.970513,0.98581,0.938209,0.982369,0.985302,0.865579,0.952336,0.984919,0.649202,0.98581,0.985711,0.964521,0.852429,0.857963,0.98581,0.979413,0.967369,0.980361,0.98426,0.98581,0.981764,NA,0.985128,0.985271,NA,NA,NA,0.787526,0.941431,0.869553,0.992467,0.9848,0.912812,0.984681,0.961976,0.917781,0.98581,0.970652,0.762331,0.985299,0.985679,0.98409,0.98409,0.93708,0.970489,0.864002,0.727912,0.809627,0.977638,0.892848,0.950634,0.983328,0.983922,0.826862,0.971751,0.603304,0.962526,0.984035,0.763229,0.797861,0.984087
1290810,0.933829,0.90321,0.73472,0.919744,0.838526,0.61784,0.951103,0.977091,0.969107,0.983115,0.919973,0.896998,0.860942,0.983275,0.976649,0.682046,0.964989,0.8579,0.806778,0.897216,0.677091,0.979119,0.864463,0.801045,0.930045,0.775552,0.611323,0.97752,0.928234,0.948225,0.966947,0.978577,0.376139,0.512445,0.856876,0.942255,0.943821,0.954439,0.983174,0.779861,0.964427,0.918552,0.86212,0.486923,0.847386,0.971052,0.983266,0.761576,0.97425,0.982954,0.876238,0.982319,0.962769,0.881341,0.982637,0.968045,0.958439,0.96255,0.861194,0.97874,0.753863,0.964278,0.974781,0.859699,0.980247,0.712606,0.982834,0.972249,0.983275,0.978549,0.983275,0.886155,0.978278,0.983275,0.98032,0.979022,0.981017,0.97772,0.981594,0.978537,0.463094,0.968596,0.969564,0.703663,0.733825,0.639733,0.970977,0.757058,0.982507,0.977712,0.982153,0.989609,0.957753,0.975183,0.951459,0.981421,0.983055,0.981321,0.98322,0.974146,0.983032,0.977392,0.972257,0.891819,0.983275,0.939632,0.979412,0.952102,0.973112,0.949588,0.955053,0.828359,0.973135,0.939195,0.983224,0.983268,0.951161,0.983273,0.983275,0.938921,0.983275,0.983247,0.979381,0.976233,0.980272,0.82644,0.950355,0.773652,0.941596,0.831221,0.891702,0.937691,0.983275,0.983275,0.978351,0.92151,0.977962,0.851331,0.952399,0.79932,0.878323,0.981518,0.959302,0.953628,0.979809,0.664205,0.937262,0.92473,0.815331,0.983275,0.980501,0.976634,0.364829,0.960596,0.983275,0.898373,0.921264,0.983216,0.98313,0.95877,0.981478,0.981077,0.983265,0.981669,0.944702,0.837036,0.847387,0.824672,0.758101,0.915214,0.907,0.983275,0.842689,0.983185,0.982352,0.95038,0.983199,0.953452,0.613236,0.880261,0.954359,0.950615,0.977205,0.865276,0.926986,0.753532,0.713879,0.726887,0.524982,0.585722,0.844486,0.972202,0.977274,0.715212,0.976929,0.787087,0.821027,0.979825,0.569199,0.854228,0.979662
753618,0.860039,0.445425,0.828661,0.793007,NA,0.424065,0.914629,0.981867,0.984269,0.954125,0.797534,0.968929,0.879271,0.98894,0.965456,0.646952,0.96121,0.881743,0.750677,0.887756,0.651454,0.984666,0.811274,0.390265,0.962924,0.73257,0.731815,0.961307,0.872366,0.970599,0.869415,0.375653,0.482841,0.157571,0.806318,0.918815,0.977725,0.979944,0.98949,0.849247,0.984461,0.989438,0.982732,0.487078,0.650493,0.982698,0.840916,0.807609,0.978633,0.985348,0.93326,0.719684,0.989519,0.871281,0.902906,0.911609,0.835945,0.924698,0.976475,0.964701,0.989315,0.951894,0.985826,0.989515,0.989522,0.602159,0.950824,0.99251,0.989524,0.989524,0.976458,0.845444,0.781773,0.989471,0.769206,0.833574,0.910419,0.945311,0.819427,0.974151,0.177101,0.85107,0.957855,0.398048,0.430179,0.246851,0.801483,0.321124,0.974362,0.840306,0.989524,0.991179,0.813055,0.85722,0.845379,0.913594,0.860413,0.745767,0.880284,0.672018,0.652861,0.876171,0.973329,0.745884,0.430312,0.960776,0.498387,0.794298,0.870571,0.652557,0.883706,0.478381,0.804704,0.782613,0.989524,0.989524,0.821221,0.989234,0.968945,0.922806,0.989524,0.940457,0.988147,0.989509,0.976585,0.429408,0.900804,0.686176,0.91653,0.659277,0.681649,NA,0.876334,0.989228,0.935776,0.606544,0.984686,0.718359,0.896057,0.508611,0.916587,0.989239,0.944681,0.987969,0.915209,0.358374,0.989343,0.396668,0.902804,0.989035,0.96823,0.944776,0.468585,0.956311,0.980923,0.986769,0.859483,0.925426,0.983222,0.979556,0.986927,0.988512,0.963799,0.8512,0.926058,0.967651,0.36845,0.59881,0.714001,0.395825,0.932092,0.966221,0.951435,0.98245,0.972042,0.976199,0.98874,0.85212,0.28345,0.852372,0.805276,0.838376,0.986176,0.907464,0.987946,0.66203,0.574077,0.765767,0.023415,0.412726,0.986195,0.987341,0.987605,0.60301,0.986258,0.644758,0.979198,0.988042,0.588719,0.456206,0.988543
