,BMS-536924,GSK269962A,Doxorubicin,Etoposide,Gemcitabine,Mitomycin-C,Vinorelbine ,NSC-87877,Bicalutamide,QS11,CP466722,Midostaurin,CHIR-99021,Ponatinib,AZD6482,JNK-9L,PF-562271,HG6-64-1,JQ1,JQ12,DMOG,FTI-277,OSU-03012,Shikonin,AKT inhibitor VIII,Embelin,FH535,PAC-1,IPA-3,GSK650394,BAY-61-3606,5-Fluorouracil,Thapsigargin,Obatoclax Mesylate,BMS-754807,Linsitinib,Bexarotene,LFM-A13,GW-2580,Luminespib,Phenformin,Bryostatin 1,Pazopanib,Dacinostat,Epothilone B,GSK1904529A,BMS-345541,Tipifarnib,Avagacestat,Ruxolitinib,AS601245,Ispinesib Mesylate,TL-2-105,AT-7519,TAK-715,BX-912,ZSTK474,AS605240,Genentech Cpd 10,GSK1070916,Enzastaurin,GSK429286A,FMK,QL-XII-47,Idelalisib,UNC0638,Cabozantinib,WZ3105,XMD14-99,Quizartinib,CP724714,JW-7-24-1,NPK76-II-72-1,STF-62247,NG-25,TL-1-85,VX-11e,FR-180204,Tubastatin A,Zibotentan,Sepantronium bromide,NSC-207895,VNLG/124,AR-42,CUDC-101,Belinostat,I-BET-762,CAY10603,Linifanib,BIX02189,Alectinib,Pelitinib,Omipalisib,KIN001-236,KIN001-244,WHI-P97,KIN001-260,KIN001-266,Masitinib,Amuvatinib,MPS-1-IN-1,NVP-BHG712,OSI-930,OSI-027,CX-5461,PHA-793887,PI-103,PIK-93,SB52334,TPCA-1,Fedratinib,Foretinib,Y-39983,YM201636,Tivozanib,GSK690693,SNX-2112,QL-XI-92,XMD13-2,QL-X-138,XMD15-27,T0901317,Selisistat,THZ-2-49,KIN001-270,THZ-2-102-1,AICA Ribonucleotide,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,Tretinoin,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Refametinib,CI-1040,Temsirolimus,Olaparib,Veliparib,Bosutinib,Lenalidomide,Axitinib,AZD7762,GW441756,Lestaurtinib,Tanespimycin,VX-702,Motesanib,KU-55933,Elesclomol,Afatinib,Vismodegib,PLX-4720,BX795,NU7441,SL0101,Doramapimod,JNK Inhibitor VIII,Nutlin-3a (-),PD173074,ZM447439,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,SB590885,Selumetinib,CCT007093,EHT-1864,Cetuximab,PF-4708671,Serdemetan,TW 37,CCT-018159,Rucaparib,SB505124,Tamoxifen,PFI-1,IOX2,YK-4-279,(5Z)-7-Oxozeaenol,Piperlongumine,Daporinad,Talazoparib,rTRAIL,UNC1215,SGC0946,ICL1100013,XAV939,Trametinib,Dabrafenib,Temozolomide,Bleomycin (50 uM),SN-38,PFI-3
1298219,1.596798,2.008333,-1.263429,3.970716,-2.472903,0.132404,-3.38239,5.907445,2.94656,4.298768,1.961785,-0.558643,3.964084,0.064024,1.993742,-0.483832,2.82502,0.412693,0.625589,1.766805,5.459971,2.799892,2.571755,0.640482,2.628988,3.633232,1.708649,0.908458,6.023332,3.952562,2.190832,3.561487,-4.932876,-1.001294,0.12215,1.038012,3.360661,5.165645,6.11221,-3.072528,7.16546,-1.818663,3.529949,-2.75362,-5.132689,2.992729,3.234273,2.156027,4.003807,4.603173,2.344771,-3.002566,4.622528,0.330055,4.343528,4.423164,0.777998,2.314747,2.594739,2.754902,0.631937,5.769262,4.462672,0.814357,4.199435,2.812292,2.711579,0.961642,4.78552,2.643908,5.458858,1.306803,3.496676,5.193437,3.180017,3.926722,3.166263,5.245687,5.137028,5.965903,-2.462934,4.526376,3.954386,0.800541,0.921922,0.768954,4.282188,1.476963,2.894742,3.844817,3.786008,0.179235,-2.994077,4.991378,3.657794,3.804387,5.237252,4.227755,3.886799,5.104308,3.592106,2.540143,4.465621,1.648805,3.406701,1.375941,3.720248,3.09881,4.678161,2.629228,1.633227,-0.312554,4.259459,2.526412,0.578911,4.122332,-0.703328,3.401935,3.916508,2.521982,4.71943,5.462064,6.131113,2.048233,5.585997,1.420563,9.18449,-3.367353,2.639261,0.013024,-4.015785,-0.805196,5.438348,2.40984,2.953461,2.463033,3.82891,0.611611,2.843505,-0.334133,4.538854,4.7452,1.318869,4.7452,3.127988,-0.62128,1.742307,0.167116,-1.148963,3.82891,1.744626,5.438238,-3.299424,1.699208,5.438348,3.641548,2.186038,3.21505,5.43563,3.79859,3.087854,5.207666,3.82891,4.340711,4.206245,1.95732,1.130124,-1.867317,1.681964,-0.175743,-2.73622,4.733594,0.862862,5.022832,4.973067,5.154444,4.812769,3.73596,-1.203956,2.416775,4.374938,3.936877,4.392171,2.493171,-0.309647,2.471841,1.100426,1.638584,NA,4.258208,-0.658613,2.981115,1.001232,0.975818,3.238591,-0.459982,2.375629,5.520289,3.647307,-1.787059,5.267049
924239,-1.138057,0.160301,-1.174306,1.669441,-2.054331,-0.389691,-4.658635,4.750364,2.111997,1.775109,1.531139,0.456023,1.868619,0.9835,1.821145,-1.064978,1.605982,2.328316,-0.171231,1.22961,4.958573,2.114686,1.371757,0.949347,1.983057,2.911486,1.792652,1.257868,3.123242,4.123554,1.079199,1.693236,-5.411367,-1.581893,-0.892296,0.155396,3.131691,4.608005,5.077873,-3.579237,3.163793,-3.48828,3.304939,-3.95366,-5.114984,1.669089,2.17225,2.266228,3.729402,3.558224,1.821217,-4.328652,3.242131,-1.4723,2.952472,2.030693,-0.044795,2.876689,2.049575,0.990219,2.864718,3.588539,4.369645,-0.249101,4.30554,1.580897,2.949371,-3.302231,3.362643,1.340194,3.818803,-0.089483,0.988213,2.426608,2.067683,2.676928,2.7159,4.755889,2.818234,5.085081,-5.426197,3.097583,3.332251,-1.442748,-1.318666,-0.737456,1.700068,-0.136996,2.135429,3.581035,3.268575,1.682099,-5.016625,3.646648,2.974057,3.818057,3.329454,2.688143,2.228557,-0.125888,2.263757,3.05808,1.980576,-0.547982,2.390642,-0.69161,-1.779392,1.442159,4.151375,1.992721,0.784052,1.091995,3.085969,1.628852,0.055242,1.487793,-2.562349,2.533018,2.037143,-0.131372,3.447674,3.41047,5.102524,2.004274,4.261392,-5.800273,5.854819,-4.855832,2.614102,0.841252,-4.712538,-4.193374,2.036343,0.808791,1.992355,-0.919595,1.659483,2.145328,2.650607,-6.588218,2.526657,3.287333,0.41295,1.190408,1.723308,-2.24194,2.234703,-2.296318,-0.507247,1.021726,2.80708,2.856514,-4.706009,0.678105,3.358154,4.337953,0.809198,1.192228,3.658893,4.044241,4.262422,3.073709,1.314374,1.344268,3.303066,-0.955117,1.21551,-4.686942,-1.844431,-2.384869,-0.389823,2.852699,2.393777,3.921383,2.563549,6.24242,2.599111,1.418584,-0.835307,2.714705,2.767531,3.287891,2.926902,0.624482,-0.246785,1.161875,0.196879,0.719698,-4.370343,3.654181,-2.533004,2.046338,1.083297,0.45401,3.117565,0.921075,4.308255,5.030655,4.872956,-2.77408,3.871022
1240169,3.393182,1.528455,-1.527465,2.158626,-2.682545,-0.53321,-3.204793,3.75153,2.688818,4.965286,3.022527,1.005659,2.340455,0.03089,2.104317,0.639102,1.822714,1.053917,0.313117,1.842732,5.031141,2.150234,2.440591,-0.302868,2.79834,2.440786,1.639452,3.342814,3.55013,4.02803,2.577056,5.033846,-3.810408,-0.275956,1.279348,2.828725,3.960649,4.874522,5.657818,-3.931511,8.116012,-3.615974,3.572746,-3.002292,-4.943958,2.448089,4.876665,2.595651,3.704168,4.303517,2.414768,-0.318429,2.920105,3.717407,5.191395,4.69994,2.228936,2.413241,2.651854,3.551422,4.187421,5.300498,5.118059,2.722909,5.196621,3.403631,4.083486,2.36142,4.962072,1.583494,4.176261,2.940543,4.726555,4.723558,4.854631,4.993403,3.750953,4.729616,5.369937,5.614717,-3.13588,5.316064,3.803572,-0.032578,0.039184,0.578418,4.145856,1.386992,2.673643,5.625578,4.293643,1.889164,-0.811374,4.892254,4.231715,3.798998,5.564269,5.334984,4.904086,5.067396,3.604845,4.112356,4.526621,3.095322,4.851251,3.963163,2.910415,4.771041,4.184227,5.05309,3.552616,1.006891,4.580811,3.070675,0.536445,4.940006,0.380036,4.310273,4.774373,2.570097,4.969613,4.939998,5.265623,2.711531,4.927767,1.669701,7.499532,-5.593058,2.764059,-0.279209,-5.990515,0.11978,4.860876,0.719979,3.085104,1.591843,3.079909,0.953701,1.644597,-1.737595,2.275544,4.160977,1.616791,4.259886,3.336956,-0.801761,3.347897,-0.113284,-1.519843,3.30391,2.443598,3.923945,-3.961013,0.841919,4.765786,3.904699,3.444668,3.357715,4.631031,4.711495,4.387654,4.384758,2.720358,2.299473,1.959294,3.836999,0.973995,-1.664988,1.170331,1.542614,-2.190641,4.113786,0.230433,4.277356,3.675388,6.389564,4.095973,2.258409,-1.565128,3.168583,2.536576,4.510802,3.581763,2.5305,0.260922,0.840496,-0.082472,0.493036,-4.090562,1.03011,0.260793,2.461789,1.616967,0.433609,3.895648,-2.993541,3.956002,4.614909,1.020695,-5.16456,4.826984
906863,2.325905,2.399041,-2.145493,0.276429,-3.086762,-1.846043,-3.378295,4.886978,2.542203,4.859493,3.229609,-0.146606,3.457543,1.815274,2.271839,-0.396518,2.411863,1.408622,0.045095,4.035076,4.821095,1.548573,2.238736,0.075947,2.875325,2.597097,0.950906,3.449468,5.369405,3.802493,3.330801,4.73369,-3.99869,-1.988492,2.500763,3.414595,4.498865,4.125677,5.44746,-3.356941,7.87074,-3.75911,3.150622,-2.002402,-4.22859,2.470322,3.218353,1.482874,3.681679,4.161083,3.25374,-0.922618,4.856034,1.710763,4.236159,3.229802,2.391883,3.093177,2.560018,2.968152,3.465347,5.233765,4.929257,2.034443,5.381946,4.08299,3.688969,1.062318,4.798705,2.532673,3.656761,2.262709,4.221158,4.537936,4.353998,4.858916,3.886275,5.33966,5.428928,5.456081,-5.157514,5.076958,3.703275,0.875586,-0.103035,1.026303,4.99758,2.155705,2.475555,4.991115,3.707373,1.068991,-1.760434,4.856533,3.601179,3.673607,5.503324,3.204858,4.198693,3.925939,4.623635,4.557034,4.117674,3.564778,4.241683,3.039114,2.559031,4.516929,4.797642,3.531567,3.004807,0.977485,5.123257,3.397277,0.477407,4.859194,0.251822,4.779448,3.60292,2.630892,4.410612,4.699521,5.234564,5.422097,5.155517,0.221846,7.171158,-3.997442,2.435672,-0.423262,-6.610805,0.406857,4.835777,-1.692283,1.684576,0.660653,3.226339,-0.57898,1.297702,-1.577447,4.14263,4.14263,-0.321312,4.142603,1.5816,-1.441718,0.550603,-1.421172,-4.297439,3.226339,1.238342,4.532427,-5.578,-3.151553,4.835777,4.350331,1.633383,1.651814,4.233298,3.154585,3.893933,4.119989,3.226339,2.751573,2.002985,1.830096,0.983564,-0.883898,0.207394,0.892477,-4.058957,2.968371,3.427505,1.871527,3.739593,NA,2.264438,1.520134,-0.556304,1.113191,1.927754,4.444647,2.716783,1.91011,-0.125289,NA,NA,0.784338,NA,-0.63038,0.132386,NA,NA,2.318805,3.721414,NA,NA,NA,2.419372,-6.363604,NA
907299,0.860341,1.834263,-3.607077,0.370469,-2.546476,-0.379196,-5.080601,5.553991,2.613582,3.428877,2.434024,-1.821308,3.662458,-0.410762,1.318807,-1.291152,0.895737,-0.346354,1.049344,0.188557,6.85944,1.154071,1.129254,-0.937856,1.564735,2.230469,0.021228,-0.089631,1.902974,2.657603,1.29107,0.95327,-5.804656,-3.090208,-2.941995,-1.668637,3.249823,3.425871,5.456239,NA,4.273826,-3.811025,0.122893,-3.84125,-6.256124,-0.0794,1.293424,-0.619637,2.795171,4.090375,1.188195,-2.643315,2.732209,0.556613,2.517039,2.350834,0.000425,2.843555,1.505615,0.100534,3.394804,3.462534,4.820945,0.83491,3.921701,2.477659,1.418859,1.398314,3.082273,2.520126,3.731799,1.855293,1.77297,4.92976,0.710722,1.143018,1.028994,4.570544,3.289251,5.782551,-5.996186,0.476037,2.96131,-0.761128,-0.449803,-0.043269,2.827165,-0.229818,2.477898,3.699782,4.201671,1.178905,-3.927876,4.07273,2.578722,3.687691,4.057354,2.333573,3.181396,2.830208,2.105647,2.799339,3.384613,1.755399,0.343249,1.940455,-0.722394,1.825434,3.307245,2.288908,2.003161,-1.374026,3.940101,2.252101,0.415876,2.667948,-1.790648,3.222353,3.884104,1.693356,4.180045,4.340507,4.859444,4.957809,3.968774,-1.298033,NA,-4.811833,2.172162,-0.224249,-6.489171,-1.382112,3.94896,2.014428,3.428506,1.573462,2.951535,0.788413,2.506742,-3.174218,2.613654,4.39186,3.481713,4.380854,1.435722,1.016812,3.48117,-0.926131,-2.113653,3.099019,3.243982,3.765291,-4.905838,-0.496712,3.810302,3.410849,1.113307,2.114538,4.908835,2.940517,4.987264,1.384562,0.458296,2.429811,3.554969,-0.019079,0.33005,-3.040795,-0.436471,-1.115829,-0.958363,3.57866,2.13013,4.038314,3.115223,5.768989,3.212995,2.24712,-0.723013,2.669727,2.772507,3.659701,4.100688,2.486032,0.334514,0.937365,-1.536036,1.194772,2.397114,1.055903,0.34346,2.646046,1.952898,-0.600111,4.238786,-1.42133,2.63497,6.030126,-2.138867,-4.030563,4.832335
906871,-0.027055,-3.998451,-2.607512,-0.232493,-4.86124,-2.654399,-5.291408,5.126016,2.444222,1.565556,2.269011,-1.241176,1.585112,0.289926,0.175383,-1.41176,1.276552,0.942173,-1.469593,0.333833,5.049339,1.784223,1.980507,-0.578752,1.186312,1.425335,0.377173,3.075436,3.423054,3.059356,1.702549,2.772395,-5.912309,-1.212289,-0.362569,1.569083,2.288845,2.875798,5.327362,-3.276777,5.814853,-4.181368,0.106182,-2.888502,-6.097603,2.420211,2.748835,1.29858,3.457643,3.255452,1.033502,-3.815253,4.046639,-0.507998,4.824889,1.334555,0.268761,2.692266,1.918201,1.62692,4.326641,2.341379,5.03427,0.712998,4.097103,2.019617,0.994746,-0.663243,4.602449,2.321412,4.4016,0.650399,2.397695,3.797089,1.826542,2.017959,3.265644,5.368727,3.125585,5.166806,-5.80197,2.68903,3.593938,-1.45225,-1.421848,-1.280246,1.878507,-0.57678,1.88536,3.985344,4.001365,2.013775,-4.786095,4.180886,2.983729,3.938995,3.836635,2.858064,2.851281,3.98016,3.358466,2.707412,3.884201,-1.224116,1.722953,2.288038,-0.423832,1.911454,3.016928,2.578422,1.496623,-1.405098,2.041229,1.861896,0.330113,3.761395,-3.007535,3.078601,2.745205,0.208461,4.737136,4.262793,4.783622,2.924914,3.890228,-4.736273,9.413739,-5.272335,0.65355,-1.18765,-7.410241,0.720557,4.259853,1.232433,0.697165,0.864258,1.760664,2.223703,3.555185,-2.818183,2.216407,4.024012,3.030752,4.00992,1.6898,-1.435066,1.515326,NA,-1.849507,2.043388,1.494651,2.299122,-4.643542,1.621447,3.469957,2.125747,1.391544,2.419077,4.126036,3.797398,3.912483,3.436469,2.446008,1.012036,4.02756,2.080757,3.58007,-2.988433,-0.19063,1.320072,-0.344844,3.988552,1.727517,3.984409,4.132261,5.531461,3.880207,2.486846,-1.783615,2.272858,2.8913,3.477314,3.711679,1.141323,-0.079073,-0.229013,0.431328,0.251816,-4.938082,-1.758289,-6.244029,2.296637,1.473763,0.203882,3.458398,0.348812,3.103283,3.769376,-0.084302,-5.91488,4.622722
908126,1.550308,1.797334,-1.637434,1.227714,-4.808196,-0.271055,-3.800935,4.918738,2.253422,1.580432,0.422987,-0.410824,1.783133,-7.430307,3.217112,-0.276062,2.038591,-3.983901,-1.101701,0.185244,6.116193,2.349192,1.165383,-0.890349,1.407563,3.344304,2.922041,2.020302,4.137458,1.613813,1.428793,1.322841,-4.606728,-0.882303,0.90393,3.264738,2.261151,4.662359,5.269441,-3.607689,5.686549,-2.893925,2.419412,-3.540193,-6.356038,2.382026,1.160023,0.934494,3.98121,3.295191,2.091907,-2.366188,-1.139076,1.12891,2.544657,2.154554,0.423569,-0.114571,0.393582,0.461167,1.530464,4.058523,3.772175,-0.296386,4.441601,1.353217,-0.297279,0.579489,4.301905,2.348362,4.672711,0.693031,0.307169,3.070119,-4.579024,-4.631161,-0.723067,3.242992,3.505099,3.543454,-3.110645,4.178762,3.050603,-0.964791,-0.38135,-0.27873,1.059485,0.36988,1.885621,1.450858,2.713082,-1.273257,-2.552716,3.771255,2.170347,3.231289,2.99434,2.77909,-1.494355,3.469593,3.518987,-3.663083,2.003842,-0.915852,1.76889,1.679773,-0.21724,2.62387,2.831158,0.201763,0.048871,-2.824465,4.573659,2.526276,-2.955953,3.562899,-2.712636,1.011879,2.737445,1.946487,4.377708,3.356131,4.713909,0.356114,4.645618,-2.996009,6.561013,-4.242915,3.546679,-0.689896,-3.81151,-3.472664,2.527081,1.397402,-1.351378,0.467328,-5.24702,-0.465373,0.649627,-1.813539,3.245399,3.776568,-1.788714,3.980986,-1.87809,-2.222325,2.888709,-2.011004,0.980534,1.57274,3.002181,3.795747,0.115508,1.424782,3.047252,2.904192,1.213258,3.038009,4.655831,3.716422,4.674004,3.776025,2.18659,1.453686,3.538472,2.491244,2.677135,-2.268317,2.346181,-0.883357,-2.280497,3.830284,0.185438,4.245299,4.299573,6.465802,2.946242,2.316259,-1.841762,3.178305,3.98121,4.487414,3.887922,1.236067,-0.217366,0.984305,-0.150852,1.00446,-5.647972,3.618831,-2.524064,2.020282,1.555643,0.409822,3.779806,-4.166156,0.253918,5.668353,4.208754,-3.201256,4.562117
907321,2.063611,2.813611,-4.07747,-0.437853,-6.987997,-4.121685,-5.89092,2.58843,1.953935,1.245505,3.244691,-1.465365,2.963124,-0.368435,1.578102,-0.707557,0.451912,0.200764,-0.930593,-0.580419,4.977264,2.046649,0.004883,-0.961315,0.514379,1.873383,1.695418,0.567479,2.463523,0.150376,0.941796,2.957577,-5.988179,-3.984262,-0.58,2.871075,2.311439,4.79405,5.018849,-4.559717,6.095743,-2.849702,2.8841,-3.510265,-8.950266,0.588912,3.089814,0.132032,3.552098,3.651508,1.310733,-1.456299,4.34066,2.410527,3.958812,3.546127,2.168975,4.536129,3.010195,2.453654,3.195053,4.600618,4.951758,2.496657,4.323362,2.256031,3.201417,0.559812,4.25328,1.919463,4.10767,1.890016,2.558434,4.34462,3.408838,3.643748,3.122695,4.579254,4.769437,4.978597,-2.502812,4.749071,3.488211,0.246623,-0.199351,0.306528,3.748713,1.625506,1.982175,4.48824,3.642177,1.696718,-1.993373,3.876869,3.601059,4.035639,4.96747,3.681264,4.014932,4.1679,3.474986,4.014233,4.310455,3.680369,2.69598,2.711012,2.324198,2.839685,4.104783,3.489477,3.553976,0.480262,4.351675,2.353429,-0.072389,3.606556,-0.551988,4.320025,3.385423,2.278925,4.33412,4.312203,5.018849,3.101035,5.018849,-1.437176,6.274558,-5.384325,1.28592,-1.162558,-6.784571,-2.750322,2.657132,-0.247254,2.361249,1.353851,2.304947,2.400703,1.753447,NA,3.326574,2.770623,2.21046,3.596214,1.681856,0.116261,1.523338,0.397395,-2.86887,2.607434,2.119614,3.46555,-2.258201,0.861091,2.984786,2.902602,1.167665,1.579699,3.039976,NA,3.521339,4.086152,2.045609,0.890523,2.30644,1.411515,1.414046,-2.901698,1.121487,0.381902,-1.162896,3.421073,2.381176,3.638996,3.750207,4.954091,3.435546,1.453068,-1.691044,1.432626,2.542978,4.247353,3.582361,2.804829,-0.329662,0.244692,1.269556,1.655424,-5.712717,0.98304,-0.329747,1.972739,1.279772,-0.333924,2.530672,0.098117,4.028689,3.228096,-0.892435,-4.70819,4.15765
907311,1.434732,-0.09252,-3.229647,0.567793,-5.294961,-1.920832,-4.679263,2.797597,2.01709,-0.449115,0.870346,-0.116324,1.815593,-3.699834,0.528033,-1.070263,2.021761,-2.119858,-1.706189,-0.184884,3.502907,2.18053,1.378354,-2.423967,0.396602,4.201495,2.16447,3.178055,1.812505,1.045175,0.971535,5.053687,-5.649485,0.019914,0.698551,3.088673,2.424935,2.540434,5.156214,-3.775764,4.343167,-3.407192,1.400785,-3.959324,-5.880491,2.219007,2.059757,-1.062434,3.847315,3.88781,2.511622,-4.704874,2.717229,-2.355111,2.800116,0.15185,-4.007689,2.83037,1.93961,1.182996,2.56539,2.920612,4.348252,-0.922108,-0.325163,0.99745,2.483459,-2.065445,3.159149,2.24896,3.252546,-0.178548,-1.139605,4.516119,-3.397378,-2.312289,1.822165,5.230536,0.381109,5.075473,-5.611501,0.861913,3.871203,-4.000781,-5.588576,-4.154694,-1.121771,-4.105327,1.992943,3.676486,3.858343,0.954869,-6.027363,3.504676,-2.290959,4.56435,-2.152455,2.684812,2.187363,-1.742667,4.497424,-2.88396,1.778296,-1.325587,-2.145061,-0.765327,-3.435947,-3.891558,3.933663,-3.516088,1.423172,0.495044,-0.909491,-0.582162,-0.084221,-4.368508,-4.581754,1.663231,0.778465,0.272461,4.563257,2.136687,5.165244,0.305645,3.381021,-6.260196,7.225958,-3.928744,2.719808,-0.715024,-4.02296,-2.223715,2.292596,0.462541,-1.550212,0.297227,-4.612761,-1.741014,0.36502,-2.303366,2.716046,3.260394,-1.572798,3.827163,-2.459565,-2.530931,1.447896,-1.410999,-0.290906,1.711919,2.877871,3.071891,-1.856496,1.186598,3.630868,2.72344,0.553757,2.23237,4.165711,4.480065,4.384257,2.97357,1.338867,1.237901,3.654579,1.24457,1.451599,-2.308532,1.290858,-2.109205,-3.944177,2.419638,-1.663281,3.245181,2.044914,6.340175,2.80915,1.851401,0.569995,2.946938,3.787817,3.84226,3.280013,1.516044,-0.14903,1.8018,-0.703418,2.030414,-5.135645,2.01235,-1.547522,1.923301,1.452064,-1.258668,3.606133,-5.545333,0.565502,4.280951,3.723513,-3.813674,3.837713
1330931,2.049901,2.284508,-1.635945,1.460038,-3.878731,-0.188994,-4.586449,4.279253,2.023459,1.311438,1.131494,0.526191,2.667052,-6.608827,3.476298,-1.108813,1.042826,-3.172917,-0.575781,0.263425,4.721513,1.78504,0.28851,-1.16739,0.769723,1.966223,2.725511,0.716232,2.196802,2.077207,0.943259,1.292322,-4.30463,-1.939273,1.792429,2.943403,2.056905,4.607969,4.99715,-4.112118,6.825545,-3.412335,3.400582,-3.484403,-6.4203,2.022698,2.271213,1.57631,3.611347,3.465158,1.607828,-4.351631,0.779634,-1.360378,3.201262,1.420028,-0.029743,2.149149,1.811324,0.679408,2.639587,3.47583,3.997306,-0.367048,3.893526,1.700412,0.497511,-1.637233,2.475241,1.525915,3.585728,-0.842754,0.943843,3.402596,-4.361446,-4.290912,1.827436,3.78796,2.608079,4.781584,-4.471616,3.980902,2.446882,-2.123317,-1.56563,-0.851877,1.554714,-0.644912,0.626593,3.403282,3.394505,0.552083,-4.438637,3.337445,2.107883,3.539974,2.978579,2.593058,-1.00757,2.809046,3.071108,-2.114405,1.872853,-1.717611,1.500625,-1.38813,-2.021907,1.774445,4.190388,2.111885,0.13252,-1.052427,2.988499,1.898177,-2.311521,2.216173,-3.140174,0.573243,1.273641,-0.962728,2.794651,2.239692,4.443473,0.62205,4.428971,-5.017762,5.576012,-4.176298,3.102427,-0.724153,-4.387331,-3.294339,3.614847,1.170724,0.845994,0.553191,-4.090017,0.700666,2.031369,-1.493511,3.355687,3.611944,0.268033,3.56284,-0.641559,-1.9257,2.696542,-0.462992,0.58867,2.696224,2.692741,3.194331,-2.521065,1.310248,4.235465,3.383825,1.427487,1.931321,4.302783,3.706691,4.30598,4.074051,2.696542,3.172564,3.582762,1.816275,1.534327,-3.284527,0.627174,-1.156892,-1.182547,3.612748,1.393437,3.456301,3.901385,6.118888,NA,NA,NA,NA,NA,3.670739,3.025878,1.80012,-0.783536,0.517377,0.666903,1.502236,-6.693997,2.919787,-4.362653,1.420788,1.214108,0.622849,3.031634,-1.571982,2.132457,5.349781,3.504379,-3.593229,3.9677
949170,-1.614231,2.705325,-1.408928,5.65472,1.114568,-0.917326,-0.570613,5.77836,3.208426,4.825826,2.913114,2.571059,3.452784,2.064816,3.167002,0.766973,2.76048,4.058153,0.975628,3.610563,7.483653,2.979905,1.966893,1.236323,2.184778,4.772762,2.78827,2.278471,3.142557,5.815051,2.289876,4.519524,-0.742414,0.482733,-1.509791,-0.96625,5.104123,5.290371,5.468166,-1.952301,8.583915,-1.646923,5.111236,-0.849946,-1.821769,2.293677,2.682146,3.148756,4.7459,4.407801,3.108466,0.986516,3.409194,3.042477,4.64471,3.25665,1.866928,3.28804,1.966669,1.601115,2.676007,6.188444,NA,-1.206452,5.553003,1.878049,3.878089,4.112476,5.004984,1.213227,3.431616,1.684724,4.28062,5.1929,2.898022,4.266606,2.885072,5.030895,6.22559,6.21011,-1.697749,5.715742,3.929739,1.764149,1.416688,2.137007,4.267444,2.456764,1.580516,5.534129,1.987596,4.668093,-2.241939,5.149275,5.618028,5.345184,5.841065,3.531266,3.151984,3.674079,2.458443,3.659923,5.59219,2.986228,5.418924,4.310317,2.637937,4.291485,3.283711,4.17306,1.34519,1.820569,4.838101,3.801272,0.010855,3.232352,1.324251,4.265806,4.644344,2.707725,5.476634,5.045478,6.000088,5.855434,5.603225,0.662012,10.72445,-3.117376,4.5773,1.044065,-4.178418,0.048809,5.398539,1.348899,0.403432,2.083489,3.850753,-0.68102,1.228886,0.738721,4.137908,4.601505,3.956109,4.875326,2.6246,-0.081943,2.998728,0.37814,1.678635,3.959035,3.550572,5.563255,-3.207237,2.456094,5.563744,5.360562,4.875326,2.365482,5.284993,4.585382,5.377908,2.339146,3.948452,2.75126,4.300743,2.006055,0.799824,1.18492,2.648069,2.006901,-2.276829,4.875326,0.395904,4.347284,4.221143,6.760293,4.094355,2.460346,-1.695799,5.05371,3.275242,5.420628,4.545013,4.262324,0.758843,2.736414,1.157014,1.611505,-1.81984,3.104849,0.32651,2.7044,2.369091,4.022445,4.278992,-1.788006,5.288916,6.502283,4.397202,-2.834158,5.02298
753592,-0.057634,1.065676,-3.130307,0.66801,-4.481956,-2.721706,-5.095849,5.256004,2.457178,2.050736,1.400484,-1.682619,2.366642,0.2382,-0.039113,-0.343594,1.052978,-0.295205,-0.330751,0.40036,5.57133,1.888718,0.765191,0.88891,0.552335,2.258133,1.341637,3.420097,5.954567,0.562803,2.10437,4.414051,-7.475476,-1.214596,-0.134937,1.773844,1.842686,4.302204,5.282891,-4.001663,7.7639,-3.43751,2.705133,-3.090335,-7.422178,2.218909,3.100909,1.011642,3.514001,4.075786,2.331778,-3.362551,3.329459,-0.079304,3.502288,1.332957,0.562222,2.914791,2.021295,0.380533,1.879895,3.494375,4.880353,0.747777,4.342222,2.025521,2.682367,-0.234876,4.117524,2.511276,4.290302,1.239074,1.7258,3.898781,2.459093,3.011599,3.818055,5.367667,4.962417,5.355264,-5.26871,5.066282,3.787023,-0.455525,-0.267966,-0.033326,4.851813,0.625389,2.204167,4.822228,3.768694,2.27846,-2.214595,4.150447,3.499486,4.402856,4.992812,2.933206,2.725498,3.941624,3.618811,3.205136,4.053314,1.909064,2.659073,2.351491,2.925744,3.830665,5.306567,3.122491,1.503114,-0.536106,4.362563,2.944861,0.415035,4.62095,-0.875528,3.820976,3.177736,1.754967,4.658113,4.082016,5.241822,0.7039,5.271692,-2.59927,7.227243,-5.06162,2.531412,-2.102144,-6.78991,0.765198,2.741856,1.590282,1.972668,0.612089,1.602231,0.826312,1.704111,-3.816633,2.998766,3.363199,0.700693,4.05197,0.451409,-0.65297,1.208286,-1.461457,-3.725045,2.238548,1.087505,2.457137,-3.923921,1.305444,4.792662,3.331932,0.067446,1.321629,4.482787,1.882044,3.763311,3.717637,1.685657,0.60059,0.541956,-0.408713,0.214485,-3.631668,-0.770317,-1.1569,-2.14773,3.02775,1.183939,4.343675,3.918898,5.24582,2.730645,1.855192,-1.852567,3.434709,2.709896,2.912901,2.454923,2.549235,0.075135,NA,1.825874,1.391278,-2.124383,0.979973,-0.726646,2.31678,1.685486,0.186717,0.756826,-1.955206,3.645638,5.219393,0.02773,-4.37093,4.526675
